,aspergillus_flavus,aspergillus_nidulans,aspergillus_niger,blumeria_graminis,botrytis_cinerea,candida_albicans,coccidioides_posadasii,colletotrichum_higginsianum,cryptococcus_neoformans,saccharomyces_cerevisiae,schizosaccharomyces_pombe,trichoderma_reseei,verticillium_dahliae,yarrowia_lipolytica,zymoseptoria_tritici,fusarium_graminearum,trichophyton_rubrum,ustilago_maydis,fusarium_oxysporum,gaeumannomyces_graminis,grosmannia_clavigera,kluyveromyces_lactis,magnaporthe_oryzae,neurospora_crassa,pichia_membranifaciens,tuber_melanosporum
312,0.225,0.32,0.3277777778,0.1823529412,0.2857142857,0.0855421687,0.4492063492,0.18,0.0571428571,0.0603773585,0.3104166667,0.4021276596,0.358490566,0.0212765957,0.17,0.2266666667,0.26,0.1444444444,0.2352941176,0.3736842105,0.3047619048,0.1052631579,0.3073170732,0.328,0.0350877193,0.3034482759
313,0.2208333333,0.295,0.3166666667,0.2117647059,0.2857142857,0.0771084337,0.426984127,0.2,0.0535714286,0.0679245283,0.29375,0.4,0.3490566038,0.0212765957,0.18,0.2333333333,0.27,0.146031746,0.2411764706,0.3842105263,0.3142857143,0.1,0.3195121951,0.312,0.0350877193,0.3137931034
314,0.225,0.285,0.2888888889,0.1941176471,0.2857142857,0.0746987952,0.4222222222,0.18,0.0535714286,0.0716981132,0.2833333333,0.3808510638,0.3547169811,0.0191489362,0.18,0.2333333333,0.25,0.1444444444,0.2235294118,0.3789473684,0.3396825397,0.0973684211,0.3317073171,0.32,0.0368421053,0.3034482759
315,0.25,0.285,0.2611111111,0.2058823529,0.280952381,0.0626506024,0.3920634921,0.12,0.05,0.0754716981,0.28125,0.3638297872,0.3509433962,0.014893617,0.18,0.2333333333,0.23,0.1555555556,0.2294117647,0.3789473684,0.3428571429,0.1105263158,0.3219512195,0.336,0.0368421053,0.3068965517
316,0.2625,0.27,0.2444444444,0.2,0.2857142857,0.065060241,0.3825396825,0.14,0.0571428571,0.0698113208,0.3,0.3553191489,0.3358490566,0.0170212766,0.15,0.2533333333,0.22,0.1682539683,0.2294117647,0.3684210526,0.3412698413,0.1210526316,0.3268292683,0.332,0.0403508772,0.3034482759
317,0.2583333333,0.25,0.25,0.2058823529,0.2904761905,0.0710843373,0.3682539683,0.14,0.0535714286,0.0698113208,0.2833333333,0.3340425532,0.3283018868,0.0170212766,0.15,0.2933333333,0.17,0.1666666667,0.2294117647,0.3578947368,0.3349206349,0.1131578947,0.3390243902,0.324,0.0385964912,0.2896551724
318,0.25,0.23,0.2555555556,0.1941176471,0.2714285714,0.0746987952,0.3714285714,0.14,0.0535714286,0.0716981132,0.275,0.3340425532,0.3283018868,0.0170212766,0.18,0.2733333333,0.2,0.1634920635,0.2117647059,0.3421052632,0.3253968254,0.1263157895,0.3585365854,0.316,0.0333333333,0.3103448276
319,0.2333333333,0.255,0.2666666667,0.1823529412,0.2476190476,0.0831325301,0.3603174603,0.14,0.0607142857,0.0679245283,0.2708333333,0.329787234,0.3226415094,0.014893617,0.17,0.28,0.22,0.1666666667,0.2235294118,0.3105263158,0.3222222222,0.1236842105,0.3536585366,0.304,0.0350877193,0.3
320,0.2416666667,0.255,0.2722222222,0.2,0.2619047619,0.0843373494,0.3650793651,0.14,0.0607142857,0.0660377358,0.26875,0.3106382979,0.3075471698,0.014893617,0.15,0.24,0.15,0.1492063492,0.2411764706,0.3473684211,0.3238095238,0.1263157895,0.343902439,0.324,0.0368421053,0.2689655172
321,0.2333333333,0.24,0.2722222222,0.2176470588,0.2619047619,0.0855421687,0.3619047619,0.12,0.0607142857,0.0679245283,0.2770833333,0.2936170213,0.3094339623,0.014893617,0.16,0.24,0.14,0.1396825397,0.2235294118,0.3526315789,0.3238095238,0.1342105263,0.3390243902,0.336,0.0368421053,0.2689655172
322,0.2416666667,0.235,0.2666666667,0.2294117647,0.2523809524,0.078313253,0.3507936508,0.08,0.0571428571,0.0716981132,0.2854166667,0.285106383,0.3018867925,0.0106382979,0.15,0.2133333333,0.13,0.1333333333,0.2117647059,0.3684210526,0.3206349206,0.1342105263,0.3195121951,0.344,0.0333333333,0.2482758621
323,0.2541666667,0.255,0.2722222222,0.2117647059,0.2714285714,0.078313253,0.373015873,0.1,0.0535714286,0.0679245283,0.3020833333,0.2659574468,0.3075471698,0.0085106383,0.16,0.18,0.13,0.1301587302,0.2176470588,0.3631578947,0.3206349206,0.1210526316,0.3146341463,0.344,0.0315789474,0.2344827586
324,0.2583333333,0.245,0.3055555556,0.2235294118,0.2476190476,0.0807228916,0.3761904762,0.1,0.0571428571,0.0622641509,0.2854166667,0.2446808511,0.2905660377,0.0085106383,0.16,0.18,0.13,0.119047619,0.2235294118,0.3578947368,0.3111111111,0.1184210526,0.3243902439,0.332,0.0280701754,0.2517241379
325,0.2291666667,0.24,0.3111111111,0.2470588235,0.2476190476,0.0807228916,0.3761904762,0.1,0.0607142857,0.058490566,0.275,0.2404255319,0.2924528302,0.0106382979,0.16,0.1733333333,0.17,0.1158730159,0.2,0.3473684211,0.2984126984,0.1236842105,0.3390243902,0.308,0.0263157895,0.2793103448
326,0.2125,0.245,0.3166666667,0.2470588235,0.2571428571,0.0746987952,0.3841269841,0.12,0.0535714286,0.0622641509,0.2604166667,0.2404255319,0.2867924528,0.0042553191,0.19,0.1733333333,0.18,0.1063492063,0.2058823529,0.3421052632,0.2968253968,0.1289473684,0.3341463415,0.312,0.0245614035,0.2655172414
327,0.2041666667,0.265,0.3166666667,0.2411764706,0.2428571429,0.0722891566,0.3841269841,0.12,0.0464285714,0.0622641509,0.2541666667,0.2510638298,0.2981132075,0.0042553191,0.22,0.1466666667,0.21,0.1047619048,0.2058823529,0.3368421053,0.2904761905,0.1289473684,0.3390243902,0.328,0.0263157895,0.2793103448
328,0.1916666667,0.275,0.3166666667,0.2588235294,0.219047619,0.0698795181,0.3873015873,0.16,0.0464285714,0.0641509434,0.2541666667,0.2340425532,0.3132075472,0.0021276596,0.23,0.16,0.18,0.1047619048,0.2117647059,0.3684210526,0.2920634921,0.1236842105,0.3341463415,0.328,0.0315789474,0.2448275862
329,0.2041666667,0.255,0.2833333333,0.2647058824,0.2476190476,0.065060241,0.3857142857,0.16,0.0464285714,0.0698113208,0.2479166667,0.2404255319,0.3150943396,0.0021276596,0.26,0.16,0.16,0.1031746032,0.2058823529,0.3842105263,0.3047619048,0.1236842105,0.3341463415,0.364,0.0298245614,0.2448275862
330,0.2041666667,0.29,0.2611111111,0.2647058824,0.2523809524,0.065060241,0.3841269841,0.22,0.0392857143,0.0735849057,0.2375,0.2531914894,0.3245283019,0.0021276596,0.25,0.1733333333,0.19,0.1095238095,0.1823529412,0.3473684211,0.2888888889,0.1289473684,0.3390243902,0.368,0.0263157895,0.2586206897
331,0.2041666667,0.29,0.2444444444,0.2588235294,0.2428571429,0.0626506024,0.3777777778,0.22,0.05,0.0698113208,0.2333333333,0.270212766,0.3283018868,0.0021276596,0.23,0.1733333333,0.17,0.1079365079,0.1941176471,0.3421052632,0.2920634921,0.1289473684,0.3268292683,0.376,0.0245614035,0.2586206897
332,0.1875,0.285,0.2444444444,0.2529411765,0.2571428571,0.0686746988,0.3841269841,0.22,0.0571428571,0.0754716981,0.24375,0.2872340426,0.3264150943,0.0021276596,0.23,0.2133333333,0.17,0.1079365079,0.1882352941,0.3473684211,0.2761904762,0.1236842105,0.3268292683,0.38,0.0280701754,0.2724137931
333,0.1875,0.28,0.2277777778,0.2529411765,0.2380952381,0.0734939759,0.3825396825,0.16,0.0678571429,0.0698113208,0.2375,0.3191489362,0.3150943396,0.0042553191,0.2,0.2533333333,0.19,0.1174603175,0.1941176471,0.3684210526,0.2634920635,0.1236842105,0.3292682927,0.4,0.0315789474,0.275862069
334,0.1875,0.265,0.2055555556,0.2529411765,0.2476190476,0.0710843373,0.3761904762,0.16,0.075,0.0698113208,0.2333333333,0.3276595745,0.3188679245,0.0042553191,0.21,0.2733333333,0.2,0.1174603175,0.1941176471,0.3684210526,0.2523809524,0.1210526316,0.3195121951,0.416,0.0333333333,0.275862069
335,0.1708333333,0.27,0.2333333333,0.2176470588,0.2285714286,0.0759036145,0.3777777778,0.16,0.075,0.0698113208,0.2458333333,0.329787234,0.2981132075,0.0021276596,0.24,0.2533333333,0.17,0.1174603175,0.2176470588,0.3631578947,0.2619047619,0.1,0.3195121951,0.42,0.0385964912,0.2586206897
336,0.175,0.28,0.2444444444,0.2058823529,0.2,0.078313253,0.3888888889,0.12,0.0785714286,0.0660377358,0.2520833333,0.3382978723,0.3,0.0021276596,0.22,0.2466666667,0.16,0.1253968254,0.2176470588,0.3526315789,0.2587301587,0.0868421053,0.3097560976,0.42,0.0350877193,0.2620689655
337,0.1583333333,0.26,0.2388888889,0.2117647059,0.2142857143,0.0734939759,0.3936507937,0.12,0.0892857143,0.0660377358,0.2458333333,0.3404255319,0.2830188679,0.0021276596,0.21,0.24,0.13,0.1301587302,0.2058823529,0.3684210526,0.2714285714,0.0921052632,0.2902439024,0.408,0.0350877193,0.2551724138
338,0.1791666667,0.255,0.2277777778,0.2058823529,0.2333333333,0.0674698795,0.3857142857,0.08,0.0928571429,0.0641509434,0.2375,0.3510638298,0.2603773585,0.0021276596,0.18,0.2333333333,0.16,0.1253968254,0.1941176471,0.3578947368,0.280952381,0.0973684211,0.2926829268,0.432,0.0368421053,0.2586206897
339,0.1708333333,0.29,0.2388888889,0.1941176471,0.1952380952,0.0674698795,0.3841269841,0.08,0.0892857143,0.0528301887,0.2354166667,0.3425531915,0.2603773585,0.0021276596,0.16,0.2533333333,0.15,0.1222222222,0.1823529412,0.3421052632,0.2714285714,0.1,0.287804878,0.424,0.0368421053,0.2482758621
340,0.1541666667,0.255,0.2277777778,0.2117647059,0.2095238095,0.0686746988,0.3793650794,0.02,0.0964285714,0.0490566038,0.2291666667,0.3361702128,0.2641509434,0.0042553191,0.17,0.26,0.14,0.1206349206,0.2,0.3684210526,0.3047619048,0.1,0.287804878,0.412,0.0403508772,0.2586206897
341,0.1583333333,0.26,0.2444444444,0.1941176471,0.2,0.0698795181,0.3777777778,0.02,0.0892857143,0.0547169811,0.2333333333,0.3340425532,0.2490566038,0.0063829787,0.16,0.2533333333,0.15,0.1222222222,0.2,0.3789473684,0.3,0.0973684211,0.2926829268,0.424,0.0403508772,0.2448275862
342,0.1541666667,0.265,0.2388888889,0.1941176471,0.1952380952,0.0698795181,0.3904761905,0.02,0.0857142857,0.0490566038,0.20625,0.3276595745,0.2490566038,0.0085106383,0.18,0.22,0.16,0.1285714286,0.1941176471,0.3631578947,0.3015873016,0.0921052632,0.2902439024,0.404,0.0385964912,0.2448275862
343,0.1458333333,0.24,0.2388888889,0.2,0.2,0.0626506024,0.3841269841,0.02,0.0821428571,0.058490566,0.2020833333,0.3021276596,0.2490566038,0.0085106383,0.18,0.1933333333,0.17,0.1285714286,0.1823529412,0.3368421053,0.3095238095,0.0894736842,0.2756097561,0.4,0.0333333333,0.2310344828
344,0.15,0.275,0.2611111111,0.1823529412,0.2238095238,0.0638554217,0.3650793651,0.02,0.0714285714,0.0660377358,0.2104166667,0.3170212766,0.2452830189,0.0085106383,0.17,0.1733333333,0.19,0.1333333333,0.1705882353,0.3473684211,0.3111111111,0.0973684211,0.2731707317,0.36,0.0333333333,0.2275862069
345,0.1541666667,0.285,0.2388888889,0.2058823529,0.2380952381,0.0638554217,0.3571428571,0.02,0.075,0.0679245283,0.21875,0.3255319149,0.2641509434,0.0106382979,0.13,0.2066666667,0.19,0.1253968254,0.1705882353,0.3368421053,0.3063492063,0.1078947368,0.2609756098,0.38,0.0315789474,0.2137931034
346,0.1458333333,0.3,0.2388888889,0.2058823529,0.2571428571,0.0590361446,0.3492063492,0.06,0.075,0.0735849057,0.2145833333,0.329787234,0.258490566,0.0106382979,0.12,0.2,0.2,0.1158730159,0.1470588235,0.3315789474,0.3079365079,0.1157894737,0.2756097561,0.392,0.0350877193,0.2206896552
347,0.15,0.305,0.2333333333,0.2117647059,0.2476190476,0.0626506024,0.3476190476,0.06,0.0714285714,0.0754716981,0.2208333333,0.3234042553,0.2603773585,0.0106382979,0.1,0.1933333333,0.2,0.1142857143,0.1588235294,0.3210526316,0.2841269841,0.1026315789,0.2756097561,0.384,0.0350877193,0.2103448276
348,0.1208333333,0.3,0.2222222222,0.2,0.2428571429,0.0710843373,0.3507936508,0.04,0.0821428571,0.0773584906,0.23125,0.3106382979,0.2679245283,0.0106382979,0.12,0.1866666667,0.19,0.1206349206,0.1647058824,0.3315789474,0.2777777778,0.1,0.2780487805,0.348,0.0315789474,0.2103448276
349,0.1291666667,0.29,0.2111111111,0.1882352941,0.2476190476,0.0698795181,0.3603174603,0.04,0.0857142857,0.0754716981,0.23125,0.3127659574,0.2603773585,0.0127659574,0.12,0.1733333333,0.2,0.119047619,0.1647058824,0.3368421053,0.2746031746,0.0973684211,0.2829268293,0.324,0.0333333333,0.2137931034
350,0.1291666667,0.28,0.2111111111,0.1764705882,0.2238095238,0.0674698795,0.3603174603,0.04,0.0785714286,0.0735849057,0.2458333333,0.3085106383,0.2452830189,0.0106382979,0.09,0.1733333333,0.22,0.1158730159,0.1411764706,0.3368421053,0.2444444444,0.0921052632,0.2707317073,0.312,0.0350877193,0.1965517241
351,0.1166666667,0.28,0.1833333333,0.1941176471,0.2142857143,0.0662650602,0.3555555556,0.04,0.0785714286,0.0698113208,0.2479166667,0.314893617,0.2396226415,0.0127659574,0.12,0.16,0.21,0.1142857143,0.1411764706,0.3210526316,0.2444444444,0.0842105263,0.2585365854,0.28,0.0385964912,0.2172413793
352,0.1291666667,0.27,0.2,0.2117647059,0.2142857143,0.0602409639,0.3492063492,0.04,0.075,0.0679245283,0.2604166667,0.3276595745,0.2264150943,0.0127659574,0.13,0.1533333333,0.21,0.1047619048,0.1470588235,0.3157894737,0.2365079365,0.0947368421,0.2512195122,0.288,0.0385964912,0.2103448276
353,0.1541666667,0.3,0.2277777778,0.2176470588,0.2095238095,0.0602409639,0.3444444444,0.04,0.0785714286,0.0603773585,0.2625,0.3340425532,0.2452830189,0.014893617,0.14,0.1533333333,0.18,0.0952380952,0.1411764706,0.3368421053,0.2253968254,0.0973684211,0.2512195122,0.268,0.0403508772,0.224137931
354,0.1458333333,0.27,0.2166666667,0.2176470588,0.1857142857,0.0554216867,0.3523809524,0.06,0.0821428571,0.0490566038,0.2729166667,0.3212765957,0.2622641509,0.0170212766,0.12,0.1466666667,0.16,0.0920634921,0.1588235294,0.3368421053,0.2222222222,0.0921052632,0.2536585366,0.28,0.0438596491,0.2137931034
355,0.1666666667,0.25,0.2111111111,0.1823529412,0.1714285714,0.0554216867,0.3492063492,0.06,0.075,0.0433962264,0.26875,0.329787234,0.258490566,0.014893617,0.13,0.14,0.17,0.0841269841,0.1647058824,0.3263157895,0.2317460317,0.0868421053,0.2536585366,0.26,0.049122807,0.2172413793
356,0.1791666667,0.235,0.2055555556,0.1882352941,0.1619047619,0.0614457831,0.3396825397,0.02,0.0678571429,0.0433962264,0.2645833333,0.3276595745,0.258490566,0.014893617,0.14,0.1466666667,0.17,0.0888888889,0.1588235294,0.3315789474,0.2349206349,0.0815789474,0.2268292683,0.26,0.0456140351,0.2206896552
357,0.1833333333,0.23,0.2111111111,0.2117647059,0.1666666667,0.0638554217,0.3333333333,0.02,0.0642857143,0.0396226415,0.2645833333,0.3382978723,0.2566037736,0.014893617,0.15,0.1533333333,0.19,0.0952380952,0.1470588235,0.3578947368,0.2365079365,0.0894736842,0.212195122,0.268,0.050877193,0.2344827586
358,0.2,0.24,0.2333333333,0.2117647059,0.1476190476,0.0602409639,0.3206349206,0.02,0.0464285714,0.0358490566,0.2479166667,0.3404255319,0.2528301887,0.014893617,0.14,0.16,0.19,0.0904761905,0.1470588235,0.3210526316,0.2301587302,0.0842105263,0.2024390244,0.284,0.0526315789,0.2448275862
359,0.175,0.215,0.2444444444,0.2176470588,0.1428571429,0.056626506,0.3031746032,0.02,0.05,0.0358490566,0.2583333333,0.3510638298,0.2528301887,0.0127659574,0.17,0.1533333333,0.18,0.0857142857,0.1588235294,0.3052631579,0.2492063492,0.0868421053,0.2097560976,0.276,0.0561403509,0.2379310345
360,0.1708333333,0.21,0.2555555556,0.2235294118,0.1523809524,0.056626506,0.2984126984,0.06,0.05,0.0377358491,0.25625,0.3468085106,0.2547169811,0.014893617,0.18,0.1466666667,0.17,0.0857142857,0.1529411765,0.3052631579,0.2396825397,0.0842105263,0.2317073171,0.3,0.0526315789,0.2482758621
361,0.175,0.2,0.2666666667,0.2117647059,0.1476190476,0.0578313253,0.3063492063,0.08,0.0535714286,0.0433962264,0.2520833333,0.329787234,0.258490566,0.0106382979,0.16,0.16,0.17,0.0873015873,0.1411764706,0.2894736842,0.2333333333,0.0868421053,0.2463414634,0.304,0.050877193,0.2310344828
362,0.1875,0.215,0.2555555556,0.2235294118,0.1523809524,0.0614457831,0.2920634921,0.08,0.0571428571,0.041509434,0.25,0.314893617,0.2698113208,0.0085106383,0.14,0.1466666667,0.16,0.0873015873,0.1352941176,0.3,0.2412698413,0.0868421053,0.256097561,0.288,0.0543859649,0.2379310345
363,0.1583333333,0.23,0.2444444444,0.2176470588,0.1380952381,0.0614457831,0.2714285714,0.08,0.0571428571,0.041509434,0.2458333333,0.3212765957,0.2547169811,0.0042553191,0.12,0.14,0.16,0.0936507937,0.1352941176,0.3,0.2396825397,0.0947368421,0.2634146341,0.284,0.0578947368,0.2379310345
364,0.15,0.235,0.2277777778,0.2470588235,0.1380952381,0.065060241,0.2777777778,0.08,0.0642857143,0.0452830189,0.2375,0.3085106383,0.2358490566,0.0021276596,0.13,0.1266666667,0.16,0.0904761905,0.1176470588,0.3,0.2412698413,0.0947368421,0.256097561,0.284,0.0543859649,0.2275862069
365,0.1333333333,0.22,0.2333333333,0.2588235294,0.1380952381,0.0674698795,0.2873015873,0.1,0.0678571429,0.0452830189,0.2354166667,0.3042553191,0.2245283019,0.0021276596,0.12,0.1133333333,0.15,0.0984126984,0.0941176471,0.3052631579,0.2285714286,0.0894736842,0.2609756098,0.292,0.0473684211,0.2344827586
366,0.1208333333,0.21,0.2222222222,0.2588235294,0.1285714286,0.0674698795,0.2714285714,0.1,0.0714285714,0.041509434,0.2416666667,0.3,0.220754717,0.0021276596,0.12,0.12,0.17,0.0952380952,0.1,0.3,0.2111111111,0.0894736842,0.2682926829,0.276,0.0473684211,0.2344827586
367,0.1125,0.215,0.2333333333,0.2411764706,0.1238095238,0.0638554217,0.2587301587,0.1,0.0785714286,0.0377358491,0.2395833333,0.2936170213,0.2264150943,0.0021276596,0.11,0.12,0.15,0.0857142857,0.1058823529,0.2473684211,0.2142857143,0.0815789474,0.2634146341,0.252,0.0438596491,0.2275862069
368,0.1041666667,0.215,0.2388888889,0.2352941176,0.1285714286,0.0638554217,0.2555555556,0.12,0.0821428571,0.0433962264,0.2583333333,0.2829787234,0.2132075472,0.0042553191,0.11,0.1133333333,0.16,0.0873015873,0.1176470588,0.2421052632,0.2158730159,0.0736842105,0.2536585366,0.248,0.0403508772,0.2275862069
369,0.1125,0.215,0.2555555556,0.2588235294,0.1285714286,0.0662650602,0.2523809524,0.14,0.0821428571,0.0433962264,0.2583333333,0.2638297872,0.2113207547,0.0042553191,0.07,0.1066666667,0.15,0.0952380952,0.1117647059,0.2578947368,0.2095238095,0.0631578947,0.2487804878,0.252,0.0368421053,0.2206896552
370,0.1083333333,0.22,0.2611111111,0.2529411765,0.1238095238,0.0674698795,0.2428571429,0.1,0.0857142857,0.041509434,0.2520833333,0.2787234043,0.2132075472,0.0021276596,0.07,0.0933333333,0.12,0.0952380952,0.1235294118,0.2210526316,0.2111111111,0.0763157895,0.243902439,0.244,0.0350877193,0.2137931034
371,0.1083333333,0.21,0.2611111111,0.2411764706,0.1333333333,0.0662650602,0.2428571429,0.08,0.0857142857,0.0358490566,0.2479166667,0.270212766,0.2301886792,0.0021276596,0.07,0.0666666667,0.12,0.0936507937,0.1352941176,0.2210526316,0.2158730159,0.0763157895,0.2341463415,0.248,0.0385964912,0.2034482759
372,0.0916666667,0.2,0.2722222222,0.2176470588,0.119047619,0.065060241,0.2396825397,0.08,0.0821428571,0.041509434,0.2458333333,0.2531914894,0.2377358491,0.0021276596,0.08,0.0733333333,0.11,0.0936507937,0.1411764706,0.2210526316,0.2047619048,0.0631578947,0.2268292683,0.252,0.0368421053,0.2034482759
373,0.0958333333,0.17,0.2666666667,0.2176470588,0.1333333333,0.0638554217,0.246031746,0.08,0.075,0.0433962264,0.2416666667,0.2489361702,0.2301886792,0.0021276596,0.1,0.0666666667,0.11,0.0920634921,0.1529411765,0.2263157895,0.2047619048,0.0578947368,0.2243902439,0.264,0.0350877193,0.1965517241
374,0.0958333333,0.2,0.2555555556,0.1882352941,0.1380952381,0.065060241,0.2253968254,0.08,0.0607142857,0.0396226415,0.23125,0.2425531915,0.2339622642,0.0021276596,0.09,0.0666666667,0.1,0.0952380952,0.1470588235,0.1947368421,0.1952380952,0.0631578947,0.2195121951,0.28,0.0315789474,0.2103448276
375,0.0833333333,0.22,0.2722222222,0.1882352941,0.1523809524,0.056626506,0.2063492063,0.08,0.0642857143,0.0471698113,0.2270833333,0.2191489362,0.2528301887,0.0021276596,0.1,0.0666666667,0.1,0.1015873016,0.1647058824,0.2052631579,0.1952380952,0.0657894737,0.2170731707,0.272,0.0315789474,0.2068965517
376,0.0958333333,0.21,0.2888888889,0.1764705882,0.1761904762,0.0481927711,0.219047619,0.1,0.0714285714,0.0452830189,0.225,0.214893617,0.2641509434,0.0021276596,0.1,0.0533333333,0.08,0.1079365079,0.1647058824,0.2157894737,0.2031746032,0.0605263158,0.2146341463,0.284,0.0315789474,0.1965517241
377,0.1,0.205,0.2833333333,0.1764705882,0.1619047619,0.0481927711,0.2222222222,0.1,0.0642857143,0.0490566038,0.2270833333,0.2021276596,0.2547169811,0.0021276596,0.12,0.04,0.08,0.1031746032,0.1588235294,0.2105263158,0.219047619,0.0605263158,0.2268292683,0.32,0.0280701754,0.1862068966
378,0.1125,0.205,0.2722222222,0.2,0.180952381,0.0469879518,0.2206349206,0.1,0.0571428571,0.0452830189,0.2145833333,0.1978723404,0.2547169811,0.0021276596,0.11,0.0666666667,0.04,0.1031746032,0.1529411765,0.2368421053,0.2158730159,0.0684210526,0.2219512195,0.308,0.0280701754,0.1896551724
379,0.1166666667,0.21,0.25,0.1764705882,0.2047619048,0.0530120482,0.219047619,0.08,0.0464285714,0.0509433962,0.2166666667,0.1893617021,0.2566037736,0.0021276596,0.11,0.08,0.07,0.1015873016,0.1529411765,0.2210526316,0.2174603175,0.0763157895,0.2243902439,0.34,0.0280701754,0.2034482759
380,0.1208333333,0.205,0.2388888889,0.1764705882,0.1904761905,0.056626506,0.2253968254,0.08,0.0428571429,0.0528301887,0.2145833333,0.170212766,0.2509433962,0.0042553191,0.1,0.0866666667,0.09,0.1047619048,0.1588235294,0.2210526316,0.219047619,0.0710526316,0.2317073171,0.332,0.0263157895,0.2172413793
381,0.1333333333,0.21,0.2666666667,0.1941176471,0.2,0.0554216867,0.226984127,0.08,0.0357142857,0.0566037736,0.2145833333,0.170212766,0.2433962264,0.0042553191,0.09,0.1066666667,0.08,0.1111111111,0.1411764706,0.2105263158,0.2158730159,0.0763157895,0.2195121951,0.34,0.0210526316,0.2275862069
382,0.1416666667,0.195,0.2611111111,0.1882352941,0.2047619048,0.0554216867,0.2317460317,0.08,0.0357142857,0.0566037736,0.2083333333,0.1659574468,0.2245283019,0.0042553191,0.08,0.1133333333,0.09,0.1222222222,0.1411764706,0.2157894737,0.2253968254,0.0789473684,0.2292682927,0.356,0.0175438596,0.2172413793
383,0.1333333333,0.195,0.25,0.1705882353,0.2,0.0578313253,0.2396825397,0.08,0.0357142857,0.058490566,0.2041666667,0.1553191489,0.2358490566,0.0085106383,0.06,0.14,0.12,0.1238095238,0.1235294118,0.1894736842,0.2301587302,0.0789473684,0.243902439,0.356,0.0140350877,0.2344827586
